tradedate;tradetime;B1;B2;B3;T1;G1;G2;G3;G4;G5;G6;G7;G8;G9
12.12.2018;18:39:57;846,515542;-138,616205;112,542579;2,543681;0,032411;0,053956;-0,086829;2,390698;-2,418380;0,576878;0,826769;0,000000;0,000000
13.12.2018;18:39:49;851,052460;-138,822817;99,198205;2,231889;0,683838;4,601746;-0,947356;-1,923357;-1,517786;0,799511;0,912183;0,000000;0,000000
14.12.2018;18:39:29;855,182164;-131,251418;90,410312;2,547627;0,014580;0,034347;-0,396791;0,674661;-2,359467;0,470799;0,685751;0,000000;0,000000
17.12.2018;18:39:55;857,819238;-135,981996;91,003973;2,546425;0,169347;2,298881;0,190309;-0,853575;-0,021400;0,814618;0,710430;0,000000;0,000000
18.12.2018;18:39:57;868,029201;-141,553998;86,627321;2,880641;0,154199;2,809363;-0,426388;-2,657691;-0,046301;1,160471;0,404035;0,000000;0,000000
19.12.2018;18:39:57;869,232537;-147,786495;89,593603;2,863778;0,490139;4,529250;1,279028;-0,795887;0,234993;0,343843;-0,069844;0,000000;0,000000
20.12.2018;18:39:57;857,803649;-136,733478;79,294520;2,494631;0,475171;4,642500;1,508569;-1,281169;0,788783;0,969701;0,934022;0,000000;0,000000
21.12.2018;18:39:56;861,771947;-133,768356;70,276032;2,743024;1,245212;4,989597;-3,812707;-4,719992;0,919666;2,414638;1,564954;0,000000;0,000000
24.12.2018;18:39:59;866,056440;-142,077099;66,183379;2,851402;0,082520;2,826549;-7,147152;-4,877218;4,059680;2,527986;-0,589034;0,000000;0,000000
25.12.2018;18:39:41;872,905821;-162,004186;90,144494;3,050989;0,016371;0,030055;-3,669040;-0,558595;2,168754;1,010213;-0,808128;0,000000;0,000000
26.12.2018;18:39:59;871,813466;-190,021473;114,059814;2,566183;2,486022;-2,633174;-0,560323;0,570373;1,326228;-0,806746;-1,026254;0,000000;0,000000
27.12.2018;18:39:55;863,468905;-172,717434;127,407238;2,909695;6,238105;1,693421;-4,757026;2,062924;1,353504;-1,219754;-1,314940;0,000000;0,000000
28.12.2018;18:39:58;860,802106;-178,859698;146,205982;3,181861;4,704818;-5,553329;-3,044137;3,366495;2,951358;-0,015723;-1,148695;0,000000;0,000000
29.12.2018;18:39:58;851,844854;-178,033664;170,413688;3,167966;4,532455;-4,241518;-1,496651;2,606704;2,939600;-0,044016;-1,957564;0,000000;0,000000
03.01.2019;18:39:34;845,680114;-185,770776;203,821484;3,143920;2,306648;-4,883904;-0,657473;3,371027;1,674696;-1,294337;-1,161696;0,000000;0,000000
04.01.2019;18:39:47;846,146792;-178,297765;204,405443;3,421127;7,432896;-9,980781;0,468045;2,138420;1,389996;-1,203685;-1,239589;0,000000;0,000000
08.01.2019;18:39:53;858,512258;-164,575172;197,894871;5,227270;-0,694191;-8,195028;-3,880383;3,462308;3,517609;-1,751153;-1,996302;0,000000;0,000000
09.01.2019;18:39:58;818,227269;-109,153702;171,396307;4,906119;0,661111;-2,066819;-0,885785;2,230594;0,554366;-0,168663;-0,321130;0,000000;0,000000
10.01.2019;18:39:47;811,380749;-98,065919;170,350032;4,952057;4,956649;-5,974594;-2,272750;3,662885;-0,040692;-1,383800;-1,236819;0,000000;0,000000
11.01.2019;18:39:42;805,915792;-86,195930;160,357259;5,632017;5,797977;-5,325145;-5,211389;3,046353;1,717674;-0,911667;-1,001494;0,000000;0,000000
14.01.2019;18:39:46;812,333726;-99,189944;171,561928;5,726417;3,977867;-5,252703;-3,391287;3,946313;1,505160;-1,226927;-1,163089;0,000000;0,000000
15.01.2019;18:39:57;801,149924;-96,227319;171,790664;5,383824;2,141409;-6,354336;0,669677;4,378997;1,932649;-0,872533;-0,988435;0,000000;0,000000
16.01.2019;18:39:56;794,667783;-91,814849;170,842615;5,304662;7,118293;-9,971539;0,545227;4,841119;3,093509;-1,209349;-1,230325;0,000000;0,000000
17.01.2019;18:39:12;797,252768;-96,504601;182,206137;4,625303;6,165177;-5,028300;0,612559;3,741424;-1,176079;-1,985551;-1,686238;0,000000;0,000000
18.01.2019;18:39:59;791,703252;-86,230898;175,998163;4,662338;6,789750;-4,082021;-2,918184;1,889280;-1,712155;-1,323876;-1,064645;0,000000;0,000000
21.01.2019;18:39:32;789,791971;-81,740224;172,305557;4,844262;4,772079;-4,044577;0,968110;2,463162;-1,003005;-1,150466;-1,095002;0,000000;0,000000
22.01.2019;18:39:16;792,024929;-81,592286;173,890024;4,827941;5,163567;-4,745735;0,322452;1,674764;-1,097555;-1,141233;-0,965977;0,000000;0,000000
23.01.2019;18:39:45;792,072005;-83,317947;177,081295;4,694297;2,569035;-3,777938;0,679675;1,749055;-0,868037;-0,886001;-0,785384;0,000000;0,000000
24.01.2019;18:39:59;786,464403;-73,775348;167,864600;4,848940;0,027647;-3,027146;2,828361;2,292616;-1,385093;-1,557519;-1,123320;0,000000;0,000000
25.01.2019;18:39:51;785,417435;-67,688843;162,711625;4,822127;1,034567;-0,787366;1,182271;-0,689966;-0,752722;0,028301;0,534606;0,000000;0,000000
28.01.2019;18:39:59;790,101143;-71,489890;165,062611;4,820043;1,281243;-2,220625;0,092303;-0,904002;-1,146205;-0,986079;0,012421;0,000000;0,000000
29.01.2019;18:39:56;793,215679;-57,608887;140,145272;5,992055;8,767805;-2,255980;-3,589387;-2,707409;-1,365374;-0,035964;0,742888;0,000000;0,000000
30.01.2019;18:39:59;798,132063;-69,527037;140,637259;6,257244;0,061360;-3,264560;-0,332056;-0,418102;-0,016579;-0,393794;0,137522;0,000000;0,000000
31.01.2019;18:39:52;786,755208;-55,133713;107,983787;7,163099;1,957794;-1,340046;-0,657182;-1,745189;-1,081007;0,621192;0,688599;0,000000;0,000000
01.02.2019;18:39:59;797,707124;-64,125449;98,949797;7,813353;0,580347;1,207032;-0,407762;-2,231286;-0,759065;0,585722;0,752608;0,000000;0,000000
04.02.2019;18:39:52;805,350363;-68,409478;95,704540;8,075273;0,570349;0,819507;-0,336290;-1,853694;-1,838066;-0,911228;0,499433;0,000000;0,000000
05.02.2019;18:39:58;805,903002;-70,539928;85,600913;8,383124;0,054293;-1,299414;1,255501;-1,480194;-2,237756;-0,906408;2,024565;0,000000;0,000000
06.02.2019;18:39:56;819,823336;-89,613923;93,265006;8,534903;-0,103727;2,555075;0,843414;-1,795520;0,508361;-1,614182;-0,074050;0,000000;0,000000
07.02.2019;18:39:52;824,218273;-93,171371;94,810242;8,555248;-1,055581;0,788004;0,596631;0,471786;0,383486;-1,857699;0,731866;0,000000;0,000000
08.02.2019;18:39:50;832,663742;-97,444884;78,701486;9,172954;2,496475;-1,818241;-0,374131;-1,426900;-0,938503;-0,754381;-0,364552;0,000000;0,000000
11.02.2019;18:39:59;841,128650;-107,767900;73,992164;9,438346;-0,024574;-0,374418;-0,425760;-1,231023;1,080460;0,788016;0,646385;0,000000;0,000000
12.02.2019;18:39:22;848,068604;-114,825104;77,374803;9,498260;-0,033575;1,824674;-0,039949;-1,947362;0,865337;-0,099061;-0,010274;0,000000;0,000000
13.02.2019;18:39:59;854,607846;-119,611400;85,523319;9,371559;-0,009694;1,026216;-2,501198;-3,080553;2,307841;-0,451728;-0,709297;0,000000;0,000000
14.02.2019;18:39:45;857,970902;-114,669696;102,375707;8,812074;6,334976;1,728319;-6,524689;-1,784647;2,246540;-1,236812;-0,891140;0,000000;0,000000
15.02.2019;18:39:54;850,097193;-102,561457;78,431149;9,380722;10,265371;-3,668940;-6,376620;-2,409525;-1,048470;-0,032038;0,850835;0,000000;0,000000
18.02.2019;18:39:59;858,807996;-118,555474;81,523251;9,531920;6,850900;-4,604852;-6,134033;-1,383167;-0,853334;0,773390;0,932471;0,000000;0,000000
19.02.2019;18:39:33;869,056588;-136,409606;98,366569;9,335297;0,466725;-3,379747;-5,923808;3,258494;2,892756;-0,398680;0,359277;0,000000;0,000000
20.02.2019;18:39:57;865,205691;-142,785786;118,958180;8,573311;0,080062;-4,933098;-1,500150;5,174989;2,156145;-1,294669;-1,133420;0,000000;0,000000
21.02.2019;18:39:59;858,810038;-137,763934;119,713228;8,360909;4,291993;-4,216891;-2,107836;2,674056;2,453203;-1,037388;-0,947625;0,000000;0,000000
22.02.2019;18:39:43;857,542959;-132,095110;114,629205;8,554055;7,814609;-5,531979;-6,344334;1,803990;2,812344;-0,960166;-0,888961;0,000000;0,000000
25.02.2019;18:39:59;852,846156;-130,119558;110,545525;8,674545;6,715039;-4,620217;-3,316541;1,161490;0,840029;-0,073931;0,025431;0,000000;0,000000
26.02.2019;18:39:59;856,919841;-132,461813;114,636385;8,647263;6,012391;-3,811978;-6,545756;1,451401;4,538012;-1,067637;-1,237784;0,000000;0,000000
27.02.2019;18:39:58;857,168748;-147,673820;143,381584;7,599142;-0,660669;-3,633254;-3,462676;4,130704;6,563831;-0,739349;-1,211482;0,000000;0,000000
28.02.2019;18:39:44;827,244174;-124,105031;144,336058;6,257887;-1,594196;-3,170848;-1,930422;6,034059;5,008015;-1,475847;0,683639;0,000000;0,000000
01.03.2019;18:39:51;815,300875;-130,424028;155,165134;4,158315;1,803483;-2,528145;-2,444226;3,175464;-1,135092;-1,925122;0,728319;0,000000;0,000000
04.03.2019;18:39:59;820,415308;-143,149293;147,324620;3,835344;2,297836;-3,228778;-2,545139;1,687634;-0,041497;-0,254770;0,188568;0,000000;0,000000
05.03.2019;18:39:54;826,038024;-145,898014;140,286886;3,977829;-0,023172;-1,355700;-1,056160;2,842679;-0,454543;-2,016258;0,701947;0,000000;0,000000
06.03.2019;18:39:59;833,130207;-157,956834;131,249296;3,718191;1,129086;-3,693419;-3,027560;3,320453;2,308712;-1,496051;-0,017773;0,000000;0,000000
07.03.2019;18:39:56;835,818274;-153,840121;122,098001;3,836680;3,857040;-3,967190;-3,241325;2,933883;-0,655884;-2,193992;0,779511;0,000000;0,000000
11.03.2019;18:39:59;832,146086;-148,798357;117,784516;3,674954;4,487287;-3,991610;-4,225442;1,537026;-0,268037;-0,720523;0,224758;0,000000;0,000000
12.03.2019;18:39:58;832,019197;-148,908029;116,477335;3,837872;3,765981;-3,675386;-2,634751;3,252446;-1,442666;-1,457504;0,882515;0,000000;0,000000
13.03.2019;18:39:59;836,695032;-147,088463;105,980904;4,108598;5,846712;-5,023233;-4,302716;2,727247;-1,063975;-0,806363;0,790406;0,000000;0,000000
14.03.2019;18:39:43;844,093755;-148,022408;101,308510;4,872133;1,871440;-6,581518;-4,388656;4,585099;-0,384634;-0,249366;0,033808;0,000000;0,000000
15.03.2019;18:39:52;836,954346;-156,135694;108,501640;3,900618;-0,707165;-4,109899;-0,918096;7,040341;-1,979692;-2,977508;1,365920;0,000000;0,000000
18.03.2019;18:39:55;826,160867;-147,448552;78,897553;3,045444;0,000059;-0,063833;0,014900;3,024887;-4,118843;-1,849706;1,244785;0,000000;0,000000
19.03.2019;18:39:59;835,508867;-153,245541;36,018306;2,894225;-0,000668;-1,765981;0,299102;5,327478;-2,014254;-2,615380;0,912851;0,000000;0,000000
20.03.2019;18:39:59;832,785697;-151,704822;27,500396;2,634905;-0,516015;-1,510778;0,849938;5,761628;-2,851090;-2,709801;0,712279;0,000000;0,000000
21.03.2019;18:39:59;829,594866;-133,584902;11,200237;3,071798;0,010259;-2,005595;-0,666152;6,608020;-3,274551;-3,206386;0,650292;0,000000;0,000000
22.03.2019;18:39:51;831,906627;-148,346940;14,911014;2,528989;-1,055348;-3,933019;-0,716055;5,248338;-1,241115;-1,687392;0,778455;0,000000;0,000000
25.03.2019;18:39:57;827,830763;-128,042015;0,834785;3,055452;-0,057183;-1,353329;0,930877;5,154257;-3,328543;-2,397982;1,068495;0,000000;0,000000
26.03.2019;18:39:02;835,524062;-133,292945;2,468611;3,403122;-0,482971;-2,312113;0,817167;5,914802;-2,346503;-2,086041;0,881179;0,000000;0,000000
27.03.2019;18:39:58;843,975226;-139,616404;2,299496;3,422920;-0,712862;-2,637966;0,474525;5,964069;-3,068148;-2,305744;1,193474;0,000000;0,000000
28.03.2019;18:39:58;858,991797;-144,829162;-6,020288;4,025999;-0,796650;-2,638174;-0,425497;5,829653;-2,058257;-2,062304;0,831511;0,000000;0,000000
29.03.2019;18:39:59;870,755982;-162,111936;-3,564167;4,084626;-1,314096;-4,462039;-1,605082;8,123833;-0,023031;-1,869752;0,407176;0,000000;0,000000
01.04.2019;18:39:53;866,675936;-154,906422;-2,531131;4,121784;-0,011277;-2,237200;-1,749246;5,861076;0,709409;-2,421895;0,749023;0,000000;0,000000
02.04.2019;18:39:56;859,276333;-147,929412;7,722434;3,895005;0,011154;-3,312340;-1,569287;6,317009;-0,354703;-1,875432;0,318172;0,000000;0,000000
03.04.2019;18:39:58;857,739998;-141,550913;2,353052;3,866889;0,135141;-2,010415;-1,999240;4,528349;-1,417201;-1,887603;1,064595;0,000000;0,000000
04.04.2019;18:39:54;863,922882;-138,952109;-7,133629;4,203456;2,197958;1,011890;-2,391262;-0,169033;-0,907851;-0,664530;0,017769;0,000000;0,000000
05.04.2019;18:39:47;864,539618;-135,484362;-19,684368;4,567581;3,335861;1,257584;-4,226996;-0,465057;-0,733556;0,434625;0,575288;0,000000;0,000000
08.04.2019;18:39:57;868,874282;-140,173055;-32,539434;4,770758;3,636473;-0,753412;-5,653893;-0,155887;-0,408987;0,545411;0,398094;0,000000;0,000000
09.04.2019;18:39:32;872,711348;-145,743856;-34,092186;4,739780;3,896300;-0,222833;-4,912790;-0,967766;-0,719727;-0,380101;-0,502846;0,000000;0,000000
10.04.2019;18:39:57;867,388764;-143,594011;-37,893239;4,877135;2,101707;-1,827733;-4,153508;2,498201;-0,012021;-0,683526;0,046359;0,000000;0,000000
11.04.2019;18:39:58;867,827416;-142,814083;-46,014639;5,032521;1,621064;-1,974960;-3,143207;3,359080;-0,010076;-0,436753;-0,012512;0,000000;0,000000
12.04.2019;18:39:52;874,134152;-147,061524;-49,368312;5,148227;1,685081;0,299157;-1,466293;3,616697;-2,034228;-2,333202;0,610873;0,000000;0,000000
15.04.2019;18:39:45;885,348682;-161,986710;-48,407539;5,123881;0,462897;-1,864818;-2,920626;3,412357;-0,624501;-1,076286;-1,036521;0,000000;0,000000
16.04.2019;18:39:59;890,623951;-161,323704;-65,454851;5,335484;3,254156;-0,472346;-3,503879;-1,501530;-1,288033;-0,807486;-0,020498;0,000000;0,000000
17.04.2019;18:39:58;907,682439;-176,596173;-91,258543;5,301503;4,235991;-0,350252;-4,885101;0,703834;-1,311731;-1,085755;-0,221454;0,000000;0,000000
18.04.2019;18:39:57;914,710297;-184,964128;-102,151712;5,208394;1,595014;-0,926051;-3,152677;2,239969;-1,184051;-1,761652;-0,231700;0,000000;0,000000
19.04.2019;18:39:56;917,260730;-188,593572;-107,204085;5,209693;2,362480;-1,722204;-4,929368;1,776683;-0,652535;-0,909312;0,018518;0,000000;0,000000
22.04.2019;18:39:20;922,406375;-188,348424;-118,767643;5,372640;4,156705;1,075264;-5,299439;0,438549;-1,042640;-0,541364;-0,545883;0,000000;0,000000
23.04.2019;18:39:59;926,312904;-194,261620;-120,311823;5,105735;1,761516;-0,530188;-2,816905;0,071907;-0,454196;-0,826170;-0,702169;0,000000;0,000000
24.04.2019;18:39:58;922,949543;-195,570399;-102,557181;5,550323;0,735718;-1,973836;-1,707284;4,260690;0,562614;-1,233338;0,667865;0,000000;0,000000
25.04.2019;18:39:53;925,516372;-196,953780;-97,877088;5,535901;0,990087;-1,676598;-3,534024;3,778087;-0,332723;-0,930373;0,120043;0,000000;0,000000
26.04.2019;18:39:56;922,611686;-203,054597;-85,615265;5,781257;-1,301378;-3,121030;-2,175554;7,090527;1,531175;-2,332351;0,630936;0,000000;0,000000
29.04.2019;18:39:56;910,278915;-196,516787;-63,721130;5,980093;-1,556259;-4,771943;-1,412356;7,862668;-0,591114;-1,590176;-0,925982;0,000000;0,000000
30.04.2019;18:39:59;896,159189;-192,743684;-32,964562;5,691314;-0,964718;-2,360339;1,229678;8,643531;0,576197;-3,134802;-1,796363;0,000000;0,000000
02.05.2019;18:39:55;891,108472;-192,168403;-26,749060;5,586272;-1,706330;-4,922580;-0,597584;7,885507;2,196737;-1,384561;0,039008;0,000000;0,000000
03.05.2019;18:38:29;887,092552;-189,031135;-21,723033;5,497767;-2,228664;-5,579748;0,642662;10,021546;1,692523;-2,369970;0,212503;0,000000;0,000000
06.05.2019;18:39:57;866,847130;-161,517353;-2,276229;5,081963;-1,279256;-3,629324;-0,867229;5,244956;-0,230908;-1,123451;-0,339978;0,000000;0,000000
07.05.2019;18:39:56;847,820851;-152,686671;19,163874;4,204570;-1,788806;-4,446290;0,337790;7,076582;-0,363781;-1,846566;0,545506;0,000000;0,000000
08.05.2019;18:39:59;838,671596;-143,778631;19,513250;3,812968;-1,207909;-2,324730;0,937935;5,243721;-2,388949;-2,712060;1,337984;0,000000;0,000000
10.05.2019;18:39:58;843,257142;-149,905677;12,175206;3,440826;-2,382987;-1,879272;1,322548;5,194515;-1,605017;-2,215071;0,731547;0,000000;0,000000
13.05.2019;18:39:55;848,851423;-154,148454;1,289303;3,517902;-0,131618;-1,213373;0,945074;4,117940;-2,311575;-2,456524;-0,017013;0,000000;0,000000
14.05.2019;18:39:47;854,167314;-159,362410;-5,715982;3,716647;-0,350601;-1,252872;-0,357044;4,542963;-1,291074;-2,088451;0,232161;0,000000;0,000000
15.05.2019;18:39:57;854,074004;-164,170692;-4,923346;3,661361;-0,787378;-2,004759;1,043136;4,924129;-3,543947;-3,051712;1,560870;0,000000;0,000000
16.05.2019;18:39:57;839,369689;-156,435774;-2,204825;3,173957;-0,011643;-2,001984;-0,364022;4,433490;-1,843592;-2,070691;0,602146;0,000000;0,000000
17.05.2019;18:39:56;824,778858;-164,369785;6,426338;2,385518;0,015571;-0,210200;-1,394987;4,695065;-0,954034;-2,525809;0,501086;0,000000;0,000000
20.05.2019;18:39:58;812,713031;-156,443747;7,702734;2,017438;0,035037;0,737370;-1,058738;1,679560;-1,427809;-1,253258;0,422955;0,000000;0,000000
21.05.2019;18:39:58;809,716448;-149,278065;5,355839;2,150882;0,023363;1,414202;0,576482;3,914270;-1,532508;-3,799081;-0,510018;0,000000;0,000000
22.05.2019;18:39:58;808,115392;-135,793829;-7,807065;2,694840;-1,040769;-0,690758;1,021433;1,311732;-0,917284;-2,701074;0,541452;0,000000;0,000000
23.05.2019;18:39:42;813,404401;-136,837184;-7,170912;2,712002;0,003037;-0,293748;-0,693450;3,060567;-0,736907;-1,662303;0,407667;0,000000;0,000000
24.05.2019;18:39:56;813,544725;-136,168054;-6,853680;2,747593;0,012907;-0,027085;-1,169160;2,549010;-1,853528;-2,419421;1,457186;0,000000;0,000000
27.05.2019;18:39:57;813,877632;-129,547287;-11,008840;3,042667;0,014047;-0,022095;-1,638367;1,581001;-0,627726;-0,431691;-0,015417;0,000000;0,000000
28.05.2019;18:39:58;817,450004;-136,372341;-12,638880;3,055169;0,014896;0,679359;0,013954;1,992221;-0,782405;-0,780632;-0,573659;0,000000;0,000000
29.05.2019;18:39:59;831,459429;-133,722653;-29,008836;3,663547;2,282432;3,893505;-3,553728;-0,010086;-1,260853;-0,766755;-0,281572;0,000000;0,000000
30.05.2019;18:39:58;830,001157;-132,814202;-38,747471;3,985295;0,023770;0,474882;-2,154173;1,596360;-0,486505;-0,879254;-0,252694;0,000000;0,000000
31.05.2019;18:39:56;835,881895;-135,743397;-54,212562;4,122601;0,147503;4,436500;-5,065335;-0,118370;1,127556;-0,504571;-0,176693;0,000000;0,000000
03.06.2019;18:39:57;839,325541;-137,561010;-56,155116;4,184380;-0,025149;0,666661;-1,533428;0,032650;1,357897;-0,503808;-0,427769;0,000000;0,000000
04.06.2019;18:36:20;830,920347;-124,617777;-61,088926;4,419185;0,012200;1,984880;-1,886960;-2,192185;3,517648;-0,448964;0,052189;0,000000;0,000000
05.06.2019;18:39:23;826,266253;-121,559608;-65,785036;4,445926;0,094499;4,224110;-2,544313;-2,141656;0,707845;0,739022;0,393348;0,000000;0,000000
06.06.2019;18:39:58;823,841153;-116,995146;-88,703552;4,245262;0,537470;3,071204;-2,889724;0,032640;0,547556;0,002810;0,010149;0,000000;0,000000
07.06.2019;18:39:48;817,202600;-111,052897;-89,551559;4,017426;0,059152;1,722944;-2,336274;-2,020869;2,945771;-0,403275;-1,061679;0,000000;0,000000
10.06.2019;18:39:56;810,710336;-107,811467;-84,034376;3,996263;-0,030120;1,196322;-0,106433;-1,455360;2,301079;-0,290729;-0,965432;0,000000;0,000000
11.06.2019;18:39:56;806,080251;-102,272666;-81,871611;4,095761;0,010149;1,488999;-0,911697;-1,348260;2,196250;-0,742939;0,665270;0,000000;0,000000
13.06.2019;18:39:38;807,663860;-107,453785;-74,130485;3,902543;-0,863766;0,978059;-0,883999;-1,944516;2,376469;-0,252877;-0,401247;0,000000;0,000000
14.06.2019;18:39:32;798,436381;-102,737165;-61,956127;3,959937;0,010254;1,450601;-1,600860;-2,063335;2,476162;-0,414430;0,628454;0,000000;0,000000
17.06.2019;18:39:52;786,679314;-100,718757;-40,053304;3,702986;-0,011836;-0,024097;-1,471264;-1,194700;3,442256;0,095792;-1,033764;0,000000;0,000000
18.06.2019;18:39:59;765,094369;-86,202602;-14,724009;3,243086;-0,014152;-1,089550;-0,309270;-0,446269;1,862497;-0,846997;0,274155;0,000000;0,000000
19.06.2019;18:39:50;758,294142;-74,521915;-25,150882;3,448305;5,377256;-5,480911;-2,200828;1,984088;-1,129947;-1,410876;-0,996337;0,000000;0,000000
20.06.2019;18:39:55;752,317085;-74,280599;-35,268914;3,601564;-0,060928;-3,321982;0,490234;-0,024726;1,825033;-0,037029;0,022955;0,000000;0,000000
21.06.2019;18:39:52;759,604977;-85,005695;-24,276639;3,357611;-0,122148;-1,018820;0,033266;0,231573;3,191064;-0,401257;-0,963128;0,000000;0,000000
24.06.2019;18:39:51;752,854146;-76,187026;-20,556000;3,379253;-0,007493;-3,802566;-0,366450;1,937184;-0,823753;-1,146004;0,428093;0,000000;0,000000
25.06.2019;18:39:40;753,651870;-76,139905;-19,432218;3,371452;2,992777;-2,796418;-0,835691;0,080834;-0,569100;-0,450115;-0,255380;0,000000;0,000000
26.06.2019;18:39:47;752,698404;-77,762711;-14,328477;3,290650;0,564733;-4,289574;2,165077;2,929818;0,447194;-0,804059;0,028486;0,000000;0,000000
27.06.2019;18:39:58;743,885695;-72,572231;2,025637;2,853252;-0,919302;-1,094390;0,499800;0,264911;0,731372;-1,623997;0,833671;0,000000;0,000000
28.06.2019;18:39:55;740,862198;-73,676132;5,727586;2,767627;0,081060;-2,488458;2,896136;1,481531;-0,263717;-0,597565;0,465412;0,000000;0,000000
01.07.2019;18:39:58;740,953705;-66,372042;-0,473841;3,235998;0,217352;-1,241482;-0,413794;0,854160;-1,067678;-1,653319;0,687375;0,000000;0,000000
02.07.2019;18:37:27;744,290290;-76,733464;-2,332474;3,238925;0,407632;-3,211297;2,351367;2,196418;-0,809007;-0,656589;0,982465;0,000000;0,000000
